06/06/2019,Thu,02:04,7.29,222,L
06/06/2019,Thu,06:39,10.57,322,H
06/06/2019,Thu,13:55,-2.92,-89,L
06/06/2019,Thu,21:22,12.44,379,H
06/07/2019,Fri,03:01,7.11,217,L
06/07/2019,Fri,07:33,10.05,306,H
06/07/2019,Fri,14:44,-2.38,-73,L
06/07/2019,Fri,22:11,12.44,379,H
06/08/2019,Sat,04:05,6.68,204,L
06/08/2019,Sat,08:36,9.37,286,H
06/08/2019,Sat,15:36,-1.47,-45,L
06/08/2019,Sat,23:01,12.4,378,H
06/09/2019,Sun,05:15,5.91,180,L
06/09/2019,Sun,09:51,8.64,263,H
06/09/2019,Sun,16:32,-0.24,-7,L
06/09/2019,Sun,23:51,12.36,377,H
06/10/2019,Mon,06:26,4.78,146,L
06/10/2019,Mon,11:18,8.1,247,H
06/10/2019,Mon,17:32,1.18,36,L
06/11/2019,Tue,00:39,12.34,376,H
06/11/2019,Tue,07:29,3.35,102,L
06/11/2019,Tue,12:53,8.02,244,H
06/11/2019,Tue,18:38,2.62,80,L
06/12/2019,Wed,01:24,12.32,376,H
06/12/2019,Wed,08:23,1.82,55,L
06/12/2019,Wed,14:27,8.52,260,H
06/12/2019,Wed,19:47,3.94,120,L
06/13/2019,Thu,02:06,12.26,374,H
06/13/2019,Thu,09:10,0.38,12,L
06/13/2019,Thu,15:49,9.41,287,H
06/13/2019,Thu,20:55,5.03,153,L
06/14/2019,Fri,02:45,12.13,370,H
06/14/2019,Fri,09:52,-0.83,-25,L
06/14/2019,Fri,16:56,10.36,316,H
06/14/2019,Fri,21:58,5.88,179,L
06/15/2019,Sat,03:23,11.9,363,H
06/15/2019,Sat,10:31,-1.71,-52,L
06/15/2019,Sat,17:51,11.16,340,H
06/15/2019,Sat,22:56,6.48,198,L
06/16/2019,Sun,04:00,11.57,353,H
06/16/2019,Sun,11:09,-2.24,-68,L
06/16/2019,Sun,18:39,11.72,357,H
06/16/2019,Sun,23:50,6.88,210,L
06/17/2019,Mon,04:38,11.16,340,H
06/17/2019,Mon,11:46,-2.43,-74,L
06/17/2019,Mon,19:21,12.04,367,H
06/18/2019,Tue,00:41,7.09,216,L
06/18/2019,Tue,05:17,10.69,326,H
06/18/2019,Tue,12:23,-2.35,-72,L
06/18/2019,Tue,20:00,12.16,371,H
06/19/2019,Wed,01:30,7.13,217,L
06/19/2019,Wed,05:57,10.18,310,H
06/19/2019,Wed,13:02,-2.04,-62,L
06/19/2019,Wed,20:35,12.16,371,H
06/20/2019,Thu,02:18,7.03,214,L
06/20/2019,Thu,06:40,9.64,294,H
06/20/2019,Thu,13:41,-1.54,-47,L
06/20/2019,Thu,21:11,12.07,368,H
06/21/2019,Fri,03:07,6.8,207,L
06/21/2019,Fri,07:26,9.08,277,H
06/21/2019,Fri,14:21,-0.87,-27,L
06/21/2019,Fri,21:46,11.95,364,H
06/22/2019,Sat,03:58,6.44,196,L
06/22/2019,Sat,08:18,8.48,258,H
06/22/2019,Sat,15:02,-0.03,-1,L
06/22/2019,Sat,22:23,11.81,360,H
06/23/2019,Sun,04:53,5.93,181,L
06/23/2019,Sun,09:16,7.89,240,H
06/23/2019,Sun,15:46,0.98,30,L
06/23/2019,Sun,23:02,11.68,356,H
06/24/2019,Mon,05:48,5.25,160,L
06/24/2019,Mon,10:25,7.39,225,H
06/24/2019,Mon,16:32,2.14,65,L
06/24/2019,Mon,23:41,11.54,352,H
06/25/2019,Tue,06:41,4.38,134,L
06/25/2019,Tue,11:44,7.15,218,H
06/25/2019,Tue,17:23,3.38,103,L
06/26/2019,Wed,00:19,11.42,348,H
06/26/2019,Wed,07:28,3.36,102,L
06/26/2019,Wed,13:10,7.33,223,H
06/26/2019,Wed,18:21,4.59,140,L
06/27/2019,Thu,00:58,11.31,345,H
06/27/2019,Thu,08:08,2.22,68,L
06/27/2019,Thu,14:37,7.97,243,H
06/27/2019,Thu,19:26,5.65,172,L
06/28/2019,Fri,01:35,11.23,342,H
06/28/2019,Fri,08:46,1.02,31,L
06/28/2019,Fri,15:49,8.9,271,H
06/28/2019,Fri,20:32,6.47,197,L
06/29/2019,Sat,02:11,11.21,342,H
06/29/2019,Sat,09:23,-0.18,-5,L
06/29/2019,Sat,16:46,9.87,301,H
06/29/2019,Sat,21:33,7.03,214,L
06/30/2019,Sun,02:47,11.22,342,H
06/30/2019,Sun,10:01,-1.3,-40,L
06/30/2019,Sun,17:32,10.75,328,H
06/30/2019,Sun,22:28,7.37,225,L
07/01/2019,Mon,03:25,11.27,344,H
07/01/2019,Mon,10:41,-2.27,-69,L
07/01/2019,Mon,18:13,11.46,349,H
07/01/2019,Mon,23:18,7.51,229,L
07/02/2019,Tue,04:06,11.32,345,H
07/02/2019,Tue,11:22,-2.99,-91,L
07/02/2019,Tue,18:54,12.01,366,H
07/03/2019,Wed,00:07,7.47,228,L
07/03/2019,Wed,04:51,11.3,344,H
07/03/2019,Wed,12:06,-3.41,-104,L
07/03/2019,Wed,19:35,12.38,377,H
07/04/2019,Thu,00:57,7.24,221,L
07/04/2019,Thu,05:39,11.15,340,H
07/04/2019,Thu,12:52,-3.44,-105,L
07/04/2019,Thu,20:16,12.62,385,H
07/05/2019,Fri,01:48,6.82,208,L
07/05/2019,Fri,06:33,10.82,330,H
07/05/2019,Fri,13:39,-3.04,-93,L
07/05/2019,Fri,20:59,12.75,389,H
07/06/2019,Sat,02:43,6.21,189,L
07/06/2019,Sat,07:32,10.27,313,H
07/06/2019,Sat,14:27,-2.18,-66,L
07/06/2019,Sat,21:42,12.79,390,H
07/07/2019,Sun,03:42,5.41,165,L
07/07/2019,Sun,08:37,9.55,291,H
07/07/2019,Sun,15:17,-0.9,-27,L
07/07/2019,Sun,22:25,12.75,389,H
07/08/2019,Mon,04:45,4.42,135,L
07/08/2019,Mon,09:52,8.8,268,H
07/08/2019,Mon,16:10,0.73,22,L
07/08/2019,Mon,23:09,12.63,385,H
07/09/2019,Tue,05:50,3.26,99,L
07/09/2019,Tue,11:18,8.27,252,H
07/09/2019,Tue,17:08,2.52,77,L
07/09/2019,Tue,23:54,12.44,379,H
07/10/2019,Wed,06:52,2.01,61,L
07/10/2019,Wed,12:56,8.24,251,H
07/10/2019,Wed,18:14,4.25,130,L
07/11/2019,Thu,00:39,12.19,372,H
07/11/2019,Thu,07:50,0.78,24,L
07/11/2019,Thu,14:39,8.86,270,H
07/11/2019,Thu,19:30,5.65,172,L
07/12/2019,Fri,01:26,11.88,362,H
07/12/2019,Fri,08:42,-0.29,-9,L
07/12/2019,Fri,16:03,9.85,300,H
07/12/2019,Fri,20:49,6.55,200,L
07/13/2019,Sat,02:11,11.56,352,H
07/13/2019,Sat,09:28,-1.1,-34,L
07/13/2019,Sat,17:05,10.78,329,H
07/13/2019,Sat,22:00,6.99,213,L
07/14/2019,Sun,02:56,11.22,342,H
07/14/2019,Sun,10:10,-1.62,-49,L
07/14/2019,Sun,17:54,11.44,349,H
07/14/2019,Sun,23:00,7.13,217,L
07/15/2019,Mon,03:39,10.9,332,H
07/15/2019,Mon,10:50,-1.87,-57,L
07/15/2019,Mon,18:35,11.8,360,H
07/15/2019,Mon,23:50,7.1,216,L
07/16/2019,Tue,04:22,10.59,323,H
07/16/2019,Tue,11:27,-1.9,-58,L
07/16/2019,Tue,19:09,11.93,364,H
07/17/2019,Wed,00:34,6.96,212,L
07/17/2019,Wed,05:03,10.29,314,H
07/17/2019,Wed,12:04,-1.76,-54,L
07/17/2019,Wed,19:39,11.94,364,H
07/18/2019,Thu,01:13,6.74,205,L
07/18/2019,Thu,05:45,9.99,304,H
07/18/2019,Thu,12:41,-1.47,-45,L
07/18/2019,Thu,20:05,11.9,363,H
07/19/2019,Fri,01:50,6.43,196,L
07/19/2019,Fri,06:28,9.67,295,H
07/19/2019,Fri,13:18,-1.02,-31,L
07/19/2019,Fri,20:32,11.87,362,H
07/20/2019,Sat,02:27,6.03,184,L
07/20/2019,Sat,07:12,9.3,283,H
07/20/2019,Sat,13:55,-0.39,-12,L
07/20/2019,Sat,21:01,11.84,361,H
07/21/2019,Sun,03:06,5.54,169,L
07/21/2019,Sun,08:00,8.87,270,H
07/21/2019,Sun,14:32,0.46,14,L
07/21/2019,Sun,21:33,11.78,359,H
07/22/2019,Mon,03:49,4.96,151,L
07/22/2019,Mon,08:53,8.41,256,H
07/22/2019,Mon,15:11,1.52,46,L
07/22/2019,Mon,22:06,11.66,355,H
07/23/2019,Tue,04:34,4.3,131,L
07/23/2019,Tue,09:54,7.98,243,H
07/23/2019,Tue,15:51,2.77,84,L
07/23/2019,Tue,22:41,11.48,350,H
07/24/2019,Wed,05:23,3.54,108,L
07/24/2019,Wed,11:05,7.72,235,H
07/24/2019,Wed,16:37,4.13,126,L
07/24/2019,Wed,23:18,11.25,343,H
07/25/2019,Thu,06:14,2.67,81,L
07/25/2019,Thu,12:28,7.8,238,H
07/25/2019,Thu,17:32,5.47,167,L
07/25/2019,Thu,23:57,11.03,336,H
07/26/2019,Fri,07:05,1.69,52,L
07/26/2019,Fri,14:02,8.33,254,H
07/26/2019,Fri,18:42,6.59,201,L
07/27/2019,Sat,00:40,10.87,331,H
07/27/2019,Sat,07:55,0.62,19,L
07/27/2019,Sat,15:27,9.21,281,H
07/27/2019,Sat,20:02,7.32,223,L
07/28/2019,Sun,01:25,10.83,330,H
07/28/2019,Sun,08:43,-0.46,-14,L
07/28/2019,Sun,16:27,10.14,309,H
07/28/2019,Sun,21:13,7.61,232,L
07/29/2019,Mon,02:12,10.92,333,H
07/29/2019,Mon,09:30,-1.49,-45,L
07/29/2019,Mon,17:12,10.93,333,H
07/29/2019,Mon,22:11,7.57,231,L
07/30/2019,Tue,03:01,11.11,339,H
07/30/2019,Tue,10:17,-2.36,-72,L
07/30/2019,Tue,17:51,11.56,352,H
07/30/2019,Tue,23:01,7.29,222,L
07/31/2019,Wed,03:51,11.32,345,H
07/31/2019,Wed,11:03,-2.95,-90,L
07/31/2019,Wed,18:28,12.02,366,H
07/31/2019,Wed,23:49,6.8,207,L
08/01/2019,Thu,04:43,11.45,349,H
08/01/2019,Thu,11:49,-3.18,-97,L
08/01/2019,Thu,19:05,12.36,377,H
08/02/2019,Fri,00:36,6.14,187,L
08/02/2019,Fri,05:37,11.41,348,H
08/02/2019,Fri,12:36,-2.96,-90,L
08/02/2019,Fri,19:43,12.58,383,H
08/03/2019,Sat,01:25,5.34,163,L
08/03/2019,Sat,06:34,11.14,340,H
08/03/2019,Sat,13:22,-2.25,-69,L
08/03/2019,Sat,20:21,12.71,387,H
08/04/2019,Sun,02:16,4.44,135,L
08/04/2019,Sun,07:34,10.64,324,H
08/04/2019,Sun,14:10,-1.08,-33,L
08/04/2019,Sun,21:00,12.72,388,H
08/05/2019,Mon,03:10,3.5,107,L
08/05/2019,Mon,08:39,9.99,304,H
08/05/2019,Mon,14:58,0.48,15,L
08/05/2019,Mon,21:40,12.59,384,H
08/06/2019,Tue,04:07,2.6,79,L
08/06/2019,Tue,09:51,9.33,284,H
08/06/2019,Tue,15:50,2.29,70,L
08/06/2019,Tue,22:23,12.31,375,H
08/07/2019,Wed,05:07,1.77,54,L
08/07/2019,Wed,11:15,8.88,271,H
08/07/2019,Wed,16:48,4.12,126,L
08/07/2019,Wed,23:08,11.88,362,H
08/08/2019,Thu,06:09,1.03,31,L
08/08/2019,Thu,12:57,8.92,272,H
08/08/2019,Thu,18:01,5.7,174,L
08/08/2019,Thu,23:58,11.38,347,H
08/09/2019,Fri,07:11,0.39,12,L
08/09/2019,Fri,14:41,9.54,291,H
08/09/2019,Fri,19:32,6.71,205,L
08/10/2019,Sat,00:53,10.89,332,H
08/10/2019,Sat,08:10,-0.16,-5,L
08/10/2019,Sat,15:58,10.39,317,H
08/10/2019,Sat,21:01,7.01,214,L
08/11/2019,Sun,01:49,10.51,320,H
08/11/2019,Sun,09:03,-0.56,-17,L
08/11/2019,Sun,16:53,11.07,337,H
08/11/2019,Sun,22:10,6.88,210,L
08/12/2019,Mon,02:44,10.27,313,H
08/12/2019,Mon,09:50,-0.82,-25,L
08/12/2019,Mon,17:36,11.46,349,H
08/12/2019,Mon,23:01,6.6,201,L
08/13/2019,Tue,03:34,10.14,309,H
08/13/2019,Tue,10:32,-0.93,-28,L
08/13/2019,Tue,18:10,11.59,353,H
08/13/2019,Tue,23:41,6.29,192,L
08/14/2019,Wed,04:20,10.08,307,H
08/14/2019,Wed,11:10,-0.9,-27,L
08/14/2019,Wed,18:37,11.57,353,H
08/15/2019,Thu,00:14,5.97,182,L
08/15/2019,Thu,05:01,10.03,306,H
08/15/2019,Thu,11:46,-0.74,-23,L
08/15/2019,Thu,18:59,11.51,351,H
08/16/2019,Fri,00:44,5.59,170,L
08/16/2019,Fri,05:41,9.96,304,H
08/16/2019,Fri,12:21,-0.44,-13,L
08/16/2019,Fri,19:20,11.49,350,H
08/17/2019,Sat,01:13,5.14,157,L
08/17/2019,Sat,06:21,9.85,300,H
08/17/2019,Sat,12:55,0.03,1,L
08/17/2019,Sat,19:44,11.5,351,H
08/18/2019,Sun,01:43,4.6,140,L
08/18/2019,Sun,07:03,9.68,295,H
08/18/2019,Sun,13:29,0.7,21,L
08/18/2019,Sun,20:10,11.5,351,H
08/19/2019,Mon,02:17,4.01,122,L
08/19/2019,Mon,07:48,9.45,288,H
08/19/2019,Mon,14:04,1.59,48,L
08/19/2019,Mon,20:38,11.44,349,H
08/20/2019,Tue,02:54,3.4,104,L
08/20/2019,Tue,08:37,9.17,280,H
08/20/2019,Tue,14:41,2.66,81,L
08/20/2019,Tue,21:09,11.27,344,H
08/21/2019,Wed,03:35,2.81,86,L
08/21/2019,Wed,09:32,8.9,271,H
08/21/2019,Wed,15:20,3.88,118,L
08/21/2019,Wed,21:42,11,335,H
08/22/2019,Thu,04:21,2.25,69,L
08/22/2019,Thu,10:36,8.7,265,H
08/22/2019,Thu,16:05,5.15,157,L
08/22/2019,Thu,22:18,10.67,325,H
08/23/2019,Fri,05:12,1.69,52,L
08/23/2019,Fri,11:53,8.7,265,H
08/23/2019,Fri,17:02,6.34,193,L
08/23/2019,Fri,23:00,10.35,315,H
08/24/2019,Sat,06:08,1.09,33,L
08/24/2019,Sat,13:25,9.03,275,H
08/24/2019,Sat,18:21,7.23,220,L
08/24/2019,Sat,23:51,10.14,309,H
08/25/2019,Sun,07:08,0.39,12,L
08/25/2019,Sun,14:54,9.69,295,H
08/25/2019,Sun,19:51,7.57,231,L
08/26/2019,Mon,00:50,10.12,308,H
08/26/2019,Mon,08:07,-0.41,-12,L
08/26/2019,Mon,15:55,10.43,318,H
08/26/2019,Mon,21:04,7.38,225,L
08/27/2019,Tue,01:51,10.33,315,H
08/27/2019,Tue,09:03,-1.2,-37,L
08/27/2019,Tue,16:38,11.07,337,H
08/27/2019,Tue,21:58,6.86,209,L
08/28/2019,Wed,02:51,10.72,327,H
08/28/2019,Wed,09:55,-1.83,-56,L
08/28/2019,Wed,17:14,11.57,353,H
08/28/2019,Wed,22:44,6.1,186,L
08/29/2019,Thu,03:48,11.13,339,H
08/29/2019,Thu,10:44,-2.17,-66,L
08/29/2019,Thu,17:49,11.96,365,H
08/29/2019,Thu,23:28,5.17,158,L
08/30/2019,Fri,04:44,11.44,349,H
08/30/2019,Fri,11:31,-2.08,-63,L
08/30/2019,Fri,18:23,12.25,373,H
08/31/2019,Sat,00:13,4.13,126,L
08/31/2019,Sat,05:39,11.55,352,H
08/31/2019,Sat,12:17,-1.52,-46,L
08/31/2019,Sat,18:58,12.44,379,H
09/01/2019,Sun,00:59,3.06,93,L
09/01/2019,Sun,06:36,11.43,348,H
09/01/2019,Sun,13:04,-0.52,-16,L
09/01/2019,Sun,19:34,12.49,381,H
09/02/2019,Mon,01:46,2.08,63,L
09/02/2019,Mon,07:36,11.1,338,H
09/02/2019,Mon,13:51,0.86,26,L
09/02/2019,Mon,20:12,12.37,377,H
09/03/2019,Tue,02:35,1.28,39,L
09/03/2019,Tue,08:39,10.64,324,H
09/03/2019,Tue,14:40,2.46,75,L
09/03/2019,Tue,20:51,12.05,367,H
09/04/2019,Wed,03:27,0.75,23,L
09/04/2019,Wed,09:49,10.16,310,H
09/04/2019,Wed,15:34,4.11,125,L
09/04/2019,Wed,21:34,11.52,351,H
09/05/2019,Thu,04:22,0.49,15,L
09/05/2019,Thu,11:10,9.83,300,H
09/05/2019,Thu,16:38,5.59,170,L
09/05/2019,Thu,22:22,10.84,330,H
09/06/2019,Fri,05:22,0.44,13,L
09/06/2019,Fri,12:46,9.85,300,H
09/06/2019,Fri,18:04,6.62,202,L
09/06/2019,Fri,23:19,10.13,309,H
09/07/2019,Sat,06:26,0.48,15,L
09/07/2019,Sat,14:21,10.25,312,H
09/07/2019,Sat,19:50,6.88,210,L
09/08/2019,Sun,00:26,9.58,292,H
09/08/2019,Sun,07:32,0.49,15,L
09/08/2019,Sun,15:31,10.77,328,H
09/08/2019,Sun,21:12,6.52,199,L
09/09/2019,Mon,01:37,9.31,284,H
09/09/2019,Mon,08:33,0.42,13,L
09/09/2019,Mon,16:20,11.13,339,H
09/09/2019,Mon,22:07,5.98,182,L
09/10/2019,Tue,02:42,9.34,285,H
09/10/2019,Tue,09:25,0.34,10,L
09/10/2019,Tue,16:58,11.29,344,H
09/10/2019,Tue,22:47,5.44,166,L
09/11/2019,Wed,03:36,9.51,290,H
09/11/2019,Wed,10:10,0.33,10,L
09/11/2019,Wed,17:26,11.29,344,H
09/11/2019,Wed,23:19,4.96,151,L
09/12/2019,Thu,04:21,9.72,296,H
09/12/2019,Thu,10:49,0.43,13,L
09/12/2019,Thu,17:48,11.23,342,H
09/12/2019,Thu,23:45,4.47,136,L
09/13/2019,Fri,05:01,9.9,302,H
09/13/2019,Fri,11:24,0.68,21,L
09/13/2019,Fri,18:06,11.19,341,H
09/14/2019,Sat,00:09,3.93,120,L
09/14/2019,Sat,05:40,10.03,306,H
09/14/2019,Sat,11:57,1.09,33,L
09/14/2019,Sat,18:26,11.19,341,H
09/15/2019,Sun,00:34,3.33,101,L
09/15/2019,Sun,06:18,10.12,308,H
09/15/2019,Sun,12:31,1.67,51,L
09/15/2019,Sun,18:49,11.2,341,H
09/16/2019,Mon,01:02,2.68,82,L
09/16/2019,Mon,06:58,10.17,310,H
09/16/2019,Mon,13:04,2.41,73,L
09/16/2019,Mon,19:14,11.16,340,H
09/17/2019,Tue,01:34,2.05,62,L
09/17/2019,Tue,07:40,10.17,310,H
09/17/2019,Tue,13:40,3.29,100,L
09/17/2019,Tue,19:42,11.01,336,H
09/18/2019,Wed,02:09,1.49,45,L
09/18/2019,Wed,08:26,10.12,308,H
09/18/2019,Wed,14:18,4.27,130,L
09/18/2019,Wed,20:11,10.76,328,H
09/19/2019,Thu,02:48,1.05,32,L
09/19/2019,Thu,09:18,10,305,H
09/19/2019,Thu,14:59,5.3,162,L
09/19/2019,Thu,20:43,10.41,317,H
09/20/2019,Fri,03:32,0.76,23,L
09/20/2019,Fri,10:18,9.87,301,H
09/20/2019,Fri,15:49,6.29,192,L
09/20/2019,Fri,21:19,10.02,305,H
09/21/2019,Sat,04:23,0.58,18,L
09/21/2019,Sat,11:29,9.8,299,H
09/21/2019,Sat,16:54,7.09,216,L
09/21/2019,Sat,22:06,9.62,293,H
09/22/2019,Sun,05:22,0.46,14,L
09/22/2019,Sun,12:53,9.95,303,H
09/22/2019,Sun,18:23,7.48,228,L
09/22/2019,Sun,23:11,9.33,284,H
09/23/2019,Mon,06:27,0.25,8,L
09/23/2019,Mon,14:13,10.36,316,H
09/23/2019,Mon,19:54,7.23,220,L
09/24/2019,Tue,00:28,9.31,284,H
09/24/2019,Tue,07:33,-0.07,-2,L
09/24/2019,Tue,15:10,10.87,331,H
09/24/2019,Tue,20:57,6.5,198,L
09/25/2019,Wed,01:43,9.64,294,H
09/25/2019,Wed,08:36,-0.44,-13,L
09/25/2019,Wed,15:53,11.35,346,H
09/25/2019,Wed,21:44,5.48,167,L
09/26/2019,Thu,02:50,10.2,311,H
09/26/2019,Thu,09:31,-0.65,-20,L
09/26/2019,Thu,16:29,11.76,358,H
09/26/2019,Thu,22:26,4.27,130,L
09/27/2019,Fri,03:51,10.8,329,H
09/27/2019,Fri,10:23,-0.56,-17,L
09/27/2019,Fri,17:02,12.09,369,H
09/27/2019,Fri,23:08,2.96,90,L
09/28/2019,Sat,04:48,11.3,344,H
09/28/2019,Sat,11:11,-0.07,-2,L
09/28/2019,Sat,17:35,12.3,375,H
09/28/2019,Sat,23:49,1.68,51,L
09/29/2019,Sun,05:44,11.61,354,H
09/29/2019,Sun,11:58,0.8,24,L
09/29/2019,Sun,18:09,12.38,377,H
09/30/2019,Mon,00:32,0.56,17,L
09/30/2019,Mon,06:41,11.72,357,H
09/30/2019,Mon,12:45,1.95,59,L
09/30/2019,Mon,18:45,12.28,374,H
10/01/2019,Tue,01:16,-0.27,-8,L
10/01/2019,Tue,07:39,11.65,355,H
10/01/2019,Tue,13:34,3.27,100,L
10/01/2019,Tue,19:22,11.94,364,H
10/02/2019,Wed,02:01,-0.71,-22,L
10/02/2019,Wed,08:39,11.44,349,H
10/02/2019,Wed,14:25,4.59,140,L
10/02/2019,Wed,20:01,11.38,347,H
10/03/2019,Thu,02:49,-0.76,-23,L
10/03/2019,Thu,09:44,11.16,340,H
10/03/2019,Thu,15:24,5.76,176,L
10/03/2019,Thu,20:45,10.62,324,H
10/04/2019,Fri,03:39,-0.43,-13,L
10/04/2019,Fri,10:57,10.9,332,H
10/04/2019,Fri,16:38,6.62,202,L
10/04/2019,Fri,21:37,9.76,297,H
10/05/2019,Sat,04:35,0.13,4,L
10/05/2019,Sat,12:20,10.78,329,H
10/05/2019,Sat,18:19,6.9,210,L
10/05/2019,Sat,22:41,8.94,272,H
10/06/2019,Sun,05:38,0.77,23,L
10/06/2019,Sun,13:40,10.86,331,H
10/06/2019,Sun,19:59,6.48,198,L
10/07/2019,Mon,00:01,8.4,256,H
10/07/2019,Mon,06:46,1.26,38,L
10/07/2019,Mon,14:43,11.03,336,H
10/07/2019,Mon,21:03,5.74,175,L
10/08/2019,Tue,01:24,8.31,253,H
10/08/2019,Tue,07:53,1.54,47,L
10/08/2019,Tue,15:29,11.16,340,H
10/08/2019,Tue,21:48,4.97,151,L
10/09/2019,Wed,02:36,8.58,262,H
10/09/2019,Wed,08:51,1.7,52,L
10/09/2019,Wed,16:03,11.2,341,H
10/09/2019,Wed,22:21,4.25,130,L
10/10/2019,Thu,03:33,9.02,275,H
10/10/2019,Thu,09:40,1.86,57,L
10/10/2019,Thu,16:28,11.19,341,H
10/10/2019,Thu,22:48,3.57,109,L
10/11/2019,Fri,04:19,9.46,288,H
10/11/2019,Fri,10:20,2.14,65,L
10/11/2019,Fri,16:48,11.17,340,H
10/11/2019,Fri,23:11,2.88,88,L
10/12/2019,Sat,05:00,9.86,301,H
10/12/2019,Sat,10:57,2.55,78,L
10/12/2019,Sat,17:08,11.17,340,H
10/12/2019,Sat,23:33,2.17,66,L
10/13/2019,Sun,05:39,10.22,312,H
10/13/2019,Sun,11:32,3.1,94,L
10/13/2019,Sun,17:30,11.17,340,H
10/13/2019,Sun,23:58,1.43,44,L
10/14/2019,Mon,06:16,10.54,321,H
10/14/2019,Mon,12:06,3.75,114,L
10/14/2019,Mon,17:54,11.12,339,H
10/15/2019,Tue,00:26,0.72,22,L
10/15/2019,Tue,06:55,10.81,329,H
10/15/2019,Tue,12:42,4.47,136,L
10/15/2019,Tue,18:20,11,335,H
10/16/2019,Wed,00:58,0.1,3,L
10/16/2019,Wed,07:36,11.02,336,H
10/16/2019,Wed,13:20,5.23,159,L
10/16/2019,Wed,18:47,10.78,329,H
10/17/2019,Thu,01:33,-0.34,-10,L
10/17/2019,Thu,08:21,11.14,340,H
10/17/2019,Thu,14:02,5.97,182,L
10/17/2019,Thu,19:16,10.48,319,H
10/18/2019,Fri,02:13,-0.58,-18,L
10/18/2019,Fri,09:11,11.14,340,H
10/18/2019,Fri,14:49,6.67,203,L
10/18/2019,Fri,19:49,10.1,308,H
10/19/2019,Sat,02:57,-0.59,-18,L
10/19/2019,Sat,10:07,11.05,337,H
10/19/2019,Sat,15:46,7.22,220,L
10/19/2019,Sat,20:29,9.64,294,H
10/20/2019,Sun,03:48,-0.39,-12,L
10/20/2019,Sun,11:13,10.96,334,H
10/20/2019,Sun,16:59,7.49,228,L
10/20/2019,Sun,21:25,9.13,278,H
10/21/2019,Mon,04:46,-0.06,-2,L
10/21/2019,Mon,12:24,11,335,H
10/21/2019,Mon,18:30,7.25,221,L
10/21/2019,Mon,22:46,8.71,265,H
10/22/2019,Tue,05:52,0.3,9,L
10/22/2019,Tue,13:30,11.22,342,H
10/22/2019,Tue,19:48,6.44,196,L
10/23/2019,Wed,00:17,8.64,263,H
10/23/2019,Wed,07:01,0.59,18,L
10/23/2019,Wed,14:22,11.54,352,H
10/23/2019,Wed,20:43,5.23,159,L
10/24/2019,Thu,01:41,9.02,275,H
10/24/2019,Thu,08:07,0.85,26,L
10/24/2019,Thu,15:04,11.88,362,H
10/24/2019,Thu,21:27,3.79,116,L
10/25/2019,Fri,02:54,9.71,296,H
10/25/2019,Fri,09:06,1.22,37,L
10/25/2019,Fri,15:41,12.19,372,H
10/25/2019,Fri,22:07,2.25,69,L
10/26/2019,Sat,03:58,10.48,319,H
10/26/2019,Sat,10:00,1.79,55,L
10/26/2019,Sat,16:15,12.42,379,H
10/26/2019,Sat,22:47,0.76,23,L
10/27/2019,Sun,04:57,11.19,341,H
10/27/2019,Sun,10:51,2.59,79,L
10/27/2019,Sun,16:48,12.51,381,H
10/27/2019,Sun,23:27,-0.52,-16,L
10/28/2019,Mon,05:53,11.75,358,H
10/28/2019,Mon,11:40,3.56,109,L
10/28/2019,Mon,17:23,12.42,379,H
10/29/2019,Tue,00:07,-1.45,-44,L
10/29/2019,Tue,06:48,12.11,369,H
10/29/2019,Tue,12:30,4.58,140,L
10/29/2019,Tue,17:58,12.11,369,H
10/30/2019,Wed,00:48,-1.95,-59,L
10/30/2019,Wed,07:43,12.27,374,H
10/30/2019,Wed,13:21,5.54,169,L
10/30/2019,Wed,18:36,11.58,353,H
10/31/2019,Thu,01:31,-2,-61,L
10/31/2019,Thu,08:38,12.25,373,H
10/31/2019,Thu,14:17,6.33,193,L
10/31/2019,Thu,19:17,10.86,331,H
11/01/2019,Fri,02:15,-1.62,-49,L
11/01/2019,Fri,09:35,12.09,369,H
11/01/2019,Fri,15:20,6.88,210,L
11/01/2019,Fri,20:02,9.99,304,H
11/02/2019,Sat,03:02,-0.91,-28,L
11/02/2019,Sat,10:36,11.84,361,H
11/02/2019,Sat,16:38,7.09,216,L
11/02/2019,Sat,20:56,9.07,276,H
11/03/2019,Sun,02:53,0.01,0,L
11/03/2019,Sun,10:40,11.6,354,H
11/03/2019,Sun,17:16,6.83,208,L
11/03/2019,Sun,21:04,8.24,251,H
11/04/2019,Mon,03:49,0.99,30,L
11/04/2019,Mon,11:43,11.44,349,H
11/04/2019,Mon,18:39,6.11,186,L
11/04/2019,Mon,22:28,7.69,234,H
11/05/2019,Tue,04:53,1.88,57,L
11/05/2019,Tue,12:38,11.37,347,H
11/05/2019,Tue,19:35,5.21,159,L
11/05/2019,Tue,23:58,7.63,233,H
11/06/2019,Wed,06:00,2.59,79,L
11/06/2019,Wed,13:21,11.35,346,H
11/06/2019,Wed,20:15,4.29,131,L
11/07/2019,Thu,01:18,8.01,244,H
11/07/2019,Thu,07:04,3.13,95,L
11/07/2019,Thu,13:55,11.35,346,H
11/07/2019,Thu,20:46,3.38,103,L
11/08/2019,Fri,02:22,8.62,263,H
11/08/2019,Fri,07:58,3.6,110,L
11/08/2019,Fri,14:22,11.37,347,H
